condition_key,trial_idx,displacement_deg,valid
WT,4,0.027071634194760674,1
WT,7,0.0009875189940678594,1
WT,0,0.016168664273258675,1
WT,2,-0.0019411292308379848,1
WT,3,0.00022850513580724525,1
WT,9,0.012420060086327556,1
WT,6,-0.017106911027936496,1
WT,8,0.003026880633894465,1
WT,5,0.041317983064149764,1
WT,1,0.00033612911078061836,1
WT,11,-0.006265833044255565,1
WT,10,-0.0011134253036691457,1
WT,13,-0.0033773413729739667,1
WT,12,0.010305911465813413,1
WT,15,0.0037986021516501567,1
WT,17,-0.01152347153895207,1
WT,14,-0.012363079910016063,1
WT,16,-0.0006448561560363091,1
WT,18,0.00629102500940388,1
WT,19,0.0027056438114752028,1
WT,21,0.00288206527258628,1
WT,20,-0.010442953785976036,1
WT,23,0.0025577982830774465,1
WT,22,-0.010847650513724421,1
WT,26,0.005006364169157998,1
WT,24,-0.0034072022115356096,1
WT,28,0.012176421788346152,1
WT,27,-0.004630449388547538,1
WT,29,0.0051978970469399866,1
WT,25,-0.003954186703736267,1
WT,31,0.00014976789562044402,1
WT,33,-0.00025363106627926445,1
WT,34,-0.0019196370313941077,1
WT,30,0.0012481955258950845,1
WT,32,0.00011754181507704819,1
WT,36,0.003298049110881254,1
WT,35,-0.00282291138602373,1
WT,37,-0.0028182870131503953,1
WT,38,0.011106912520268391,1
WT,39,-0.002072595884985045,1
WT,42,0.004399453427269387,1
WT,40,0.013820702438925738,1
WT,43,-0.04111238396876695,1
WT,41,0.008171522222671207,1
WT,44,-0.0030727056836713186,1
WT,46,0.012197531003079172,1
WT,45,-0.009127347088088144,1
WT,47,0.001156002280753869,1
WT,49,-0.009344090686927518,1
WT,48,-0.015489751958135697,1
WT,51,-0.0024629155005179357,1
WT,53,-0.010537698629609234,1
WT,54,-0.0016443183085251268,1
WT,50,-0.004084322235140485,1
WT,55,-0.02676280888379999,1
WT,52,0.0075837548956305305,1
WT,56,0.008589390097772293,1
WT,57,-0.006288233132269932,1
WT,59,-0.004836576607554544,1
WT,58,-0.0008317423546972054,1
WT,61,0.000393311854660552,1
WT,60,-0.0005720300647373169,1
WT,65,-0.0006292915072190668,1
WT,63,-0.007418137473311913,1
WT,64,-0.0033871950935532636,1
WT,62,-0.0002337985118447219,1
WT,66,-0.002301611194027416,1
WT,67,-0.02217633238142677,1
WT,68,0.0005181779502404915,1
WT,69,0.0014446010769583921,1
WT,70,-0.006775800819136407,1
WT,75,-0.0038426671228974996,1
WT,71,0.006484106307180216,1
WT,73,-0.00351570464113234,1
WT,74,-0.0013416180189333626,1
WT,72,-0.0031556212734268102,1
WT,76,0.0035253477773388438,1
WT,77,0.03023232866587436,1
WT,78,0.007500702221907268,1
WT,79,0.01539917632908559,1
WT,82,0.0005347472240461946,1
WT,80,0.007391839695354612,1
WT,81,0.015601115482260132,1
WT,83,0.021386499035399083,1
WT,85,-0.011246952167072168,1
WT,86,0.01642285360728896,1
WT,84,-0.022211206899930086,1
WT,87,0.010091143356737017,1
WT,89,-0.0065307725076433456,1
WT,88,-0.00961999780037735,1
WT,90,-0.0026566021371095764,1
WT,92,-0.005525420147115075,1
WT,93,0.002596053843366243,1
WT,91,0.0013887013358100811,1
WT,96,-0.0007131768360108286,1
WT,95,0.004188600640087856,1
WT,94,-0.0004775730905384501,1
WT,97,0.011542733975016073,1
WT,98,-0.006841939142025802,1
WT,99,-0.0075929071889954845,1
WT,100,0.01024851491713457,1
WT,104,-0.005525719811979942,1
WT,102,0.004199571570395895,1
WT,105,0.00034232187173036707,1
WT,101,0.0006528412740235866,1
WT,103,-0.010948452146744957,1
WT,106,0.007908091578852989,1
WT,107,-0.00044294255256285635,1
WT,108,0.0014449567749273047,1
WT,109,-0.0039055587343467227,1
WT,110,0.00911347759715792,1
WT,111,-0.01873123532819134,1
WT,113,0.0027585966687653876,1
WT,115,-0.00440202518457494,1
WT,114,0.001820491608205738,1
WT,112,-0.0018049666052316002,1
WT,117,-0.004627257500582856,1
WT,116,0.00042083472269028026,1
WT,118,-0.002147646081966022,1
WT,119,0.015045356711012632,1
WT,120,-0.006885373801760258,1
WT,121,0.0042075047620622206,1
WT,122,-0.0017796439662054189,1
WT,125,-0.006138293744347063,1
WT,124,0.003473884658096688,1
WT,123,-0.03369454355905873,1
WT,126,-0.0009968479985420272,1
WT,127,-0.0028971906326562494,1
WT,128,1.6820086979106895e-05,1
WT,129,-0.00317705857400333,1
WT,130,-0.0024359431081092567,1
WT,131,-3.4998883738252485e-05,1
WT,134,0.005291315619931898,1
WT,133,-0.0011030523900052022,1
WT,132,-0.0008047047679911103,1
WT,136,-0.0002699829217433858,1
WT,135,-0.00149621729741625,1
WT,137,0.003561341986429002,1
WT,138,-0.00517230298454251,1
WT,139,-8.540714761908543e-05,1
WT,140,-0.00047742038419497303,1
WT,141,0.000198995876141758,1
WT,142,0.0003752058940285004,1
WT,144,-0.0018961454747960349,1
WT,143,0.0016299066465039053,1
WT,146,0.00027545999896048815,1
WT,145,0.0009404336393461453,1
WT,147,0.001984652911320976,1
WT,148,0.007473950901534168,1
WT,149,-0.013116010369580095,1
WT,150,0.0011021864650370679,1
WT,151,-0.0003037331692794599,1
WT,152,-0.0013040102246598786,1
WT,153,-0.006122265917890779,1
WT,155,0.012232614901771837,1
WT,154,7.735242840871375e-05,1
WT,156,-0.017643702379693246,1
WT,157,-0.001713568105822303,1
WT,159,-0.02562285651405278,1
WT,158,0.00023787351834725769,1
WT,160,-0.00488563745389668,1
WT,161,0.0028932678867615354,1
WT,162,0.003718529859743148,1
WT,163,-0.01694738300708981,1
WT,164,0.0004499650270769134,1
WT,166,-0.0026362173429656916,1
WT,165,-0.005540685546651447,1
WT,167,-0.0020166837607414703,1
WT,168,-0.0015072013929306705,1
WT,169,-0.0007802767297122938,1
WT,170,0.035709209774885786,1
WT,171,-0.005768879720416263,1
WT,172,0.001997213626823437,1
WT,173,0.0026110839115244004,1
WT,174,0.013645099701595657,1
WT,175,-0.009919514483430933,1
WT,176,0.010019245839242052,1
WT,177,0.002531441985254895,1
WT,178,-0.00044291155352837563,1
WT,179,-0.002460468055573774,1
WT,180,0.007331152991046873,1
WT,181,-8.593642443607202e-05,1
WT,182,1.4483877125930681e-05,1
WT,183,-0.005220529600551023,1
WT,184,-0.0003102964758415961,1
WT,185,0.0055233032391279625,1
WT,186,0.015650149518231078,1
WT,187,0.00324466077357075,1
WT,188,-0.01966655996777145,1
WT,189,-0.01753896121704183,1
WT,191,-0.002216995782979298,1
WT,190,0.0029070268043342577,1
WT,192,0.003816836630405555,1
WT,193,-0.0030166607226200285,1
WT,195,0.0009969551992138992,1
WT,194,0.008557814404784599,1
WT,197,-0.0015739440148484335,1
WT,196,0.0018863595145347826,1
WT,198,0.006718348232951633,1
WT,199,-0.011192719080799374,1
WT,200,-0.02278775624809562,1
WT,201,0.01007355875446035,1
WT,203,0.0002378453052751224,1
WT,202,-0.0006379438630863049,1
WT,204,0.002357259338339094,1
WT,205,0.0044655160854499085,1
WT,206,0.00019156732168796803,1
WT,208,-0.00025753373002449745,1
WT,207,-0.0008485227233674501,1
WT,209,0.0038371636878639743,1
WT,210,-0.038867585264982005,1
WT,211,0.006599982021510704,1
WT,212,0.0008771532904277563,1
WT,213,0.001235077595354315,1
WT,214,-0.0005404336096229962,1
WT,215,-0.0010227246722808354,1
WT,216,0.017126704968986873,1
WT,217,0.0015661046614532075,1
WT,219,0.00028808205308842536,1
WT,218,-0.005761828313134158,1
WT,220,-0.0010928660063316627,1
WT,221,0.013459881824039267,1
WT,222,-0.008765591950208278,1
WT,223,-0.004300400198794124,1
WT,224,-0.008561031755532172,1
WT,225,-0.0002981049400686755,1
WT,226,-0.002742323947460963,1
WT,227,0.003794566404006276,1
WT,229,-0.0006955122687626939,1
WT,228,0.014802384718728778,1
WT,230,-0.004614555459321345,1
WT,231,-0.00520887016348498,1
WT,232,-0.0028003891811975894,1
WT,233,-0.0006798418740847354,1
WT,234,0.00893977271102971,1
WT,237,-0.007472347350339306,1
WT,235,-0.0028863909161612683,1
WT,236,-0.006780995918273337,1
WT,239,0.005230889360534915,1
WT,238,0.012581075689849418,1
WT,240,-0.006149899081806418,1
WT,241,0.0018093182191296733,1
WT,242,-0.0020455208173758063,1
WT,243,-0.0005572787716626563,1
WT,245,0.0012074901796721037,1
WT,244,-0.0038273054818120213,1
WT,247,0.007425710173480866,1
WT,246,0.0001575384898507889,1
WT,248,-0.0006350345501282977,1
WT,249,-0.0010453273118590928,1
WT,250,0.01215635419814687,1
WT,251,-0.002317049962673364,1
WT,252,0.0018693145641971401,1
WT,254,-0.0004254707547900773,1
WT,253,0.005820981016632144,1
WT,255,-0.004601921448801361,1
WT,256,-0.003472257089388427,1
WT,257,-0.006965666675032312,1
WT,259,-0.002523226058561827,1
WT,258,-0.00530689334650299,1
WT,260,0.00018033342614675403,1
WT,261,-0.001001309289822625,1
WT,262,-0.00036304934939507456,1
WT,264,0.006957306447845568,1
WT,263,0.002829398998386891,1
WT,265,0.00013061431271730396,1
WT,267,0.004714864703674425,1
WT,266,0.0005528991860583816,1
WT,268,0.00015910129144829386,1
WT,269,0.01503965590139135,1
WT,270,0.0030884967741655516,1
WT,271,-0.004455516334689522,1
WT,272,-0.005971899232751452,1
WT,273,-0.01058012551407943,1
WT,274,-0.00033692370786613305,1
WT,275,-0.009540781195538289,1
WT,277,0.002536052179877015,1
WT,276,-0.001600222409538617,1
WT,278,-0.004180110330860861,1
WT,279,-0.004999634176060671,1
WT,280,-0.002260315162491547,1
WT,281,-0.0012189520681104376,1
WT,283,-0.018133360947202765,1
WT,282,-0.001297394969233019,1
WT,285,-0.0009711719149063143,1
WT,284,0.012062628063303596,1
WT,286,0.005770261176989051,1
WT,287,-0.0003127324290600271,1
WT,289,0.0023367335671776192,1
WT,288,-0.01707037984180469,1
WT,290,0.00023474979129784325,1
WT,291,-0.008652367793758301,1
WT,293,0.0024843997350641124,1
WT,292,-0.0017145073839739448,1
WT,295,-0.008624344424356679,1
WT,294,-0.0016758536744966807,1
WT,296,0.0024031132646517893,1
WT,298,-0.005205580709842667,1
WT,297,-0.005609179704052513,1
WT,299,-0.010039962650674914,1
WT_APP,1,-0.06175103674583763,1
WT_APP,0,-0.01340052418259449,1
WT_APP,2,-0.009747820357101672,1
WT_APP,3,0.0016903748454328066,1
WT_APP,5,0.004563415761473861,1
WT_APP,4,-0.00683232739041334,1
WT_APP,6,-0.001749079825657838,1
WT_APP,7,-0.03291093539808188,1
WT_APP,8,0.01559808260963808,1
WT_APP,9,0.020602083897625564,1
WT_APP,10,0.02752291750335807,1
WT_APP,11,0.004210382309115847,1
WT_APP,13,-0.01276296236043397,1
WT_APP,15,0.011483687501866336,1
WT_APP,12,0.00467978184342014,1
WT_APP,14,-0.00296773904826709,1
WT_APP,16,-0.0033560475317489093,1
WT_APP,17,0.003108910951723917,1
WT_APP,18,0.02361291368375096,1
WT_APP,19,0.017814419006585484,1
WT_APP,20,0.00543652987177768,1
WT_APP,21,-0.029921637773161605,1
WT_APP,23,-0.0205912983529698,1
WT_APP,22,0.0006877294759092571,1
WT_APP,24,-0.002176863555992921,1
WT_APP,25,0.010485566964948366,1
WT_APP,26,0.05228299843754998,1
WT_APP,27,-0.09458273276106738,1
WT_APP,28,-0.0011217500777471886,1
WT_APP,29,-0.013039185014652751,1
WT_APP,30,0.000628091540729735,1
WT_APP,32,-0.033476351775711136,1
WT_APP,31,0.009837454568682727,1
WT_APP,33,-0.004280322224974362,1
WT_APP,34,-0.012614653163065086,1
WT_APP,35,0.005801075488466989,1
WT_APP,37,0.024622758650487003,1
WT_APP,36,0.02004839761321183,1
WT_APP,38,0.010883784689408113,1
WT_APP,39,-0.014851611799356672,1
WT_APP,40,0.005513219197587297,1
WT_APP,42,0.0020566553230258904,1
WT_APP,43,0.0033892026048354404,1
WT_APP,41,0.0222266916398554,1
WT_APP,45,0.02543344696882569,1
WT_APP,44,-0.0008344515112779982,1
WT_APP,46,-0.05801743991235735,1
WT_APP,47,-0.003932316849402401,1
WT_APP,48,0.0422140401912943,1
WT_APP,49,0.013543293760242683,1
WT_APP,50,-0.002409764928905865,1
WT_APP,51,0.008409461633205911,1
WT_APP,52,0.025037521232957275,1
WT_APP,53,-0.016244083951663886,1
WT_APP,54,0.0003559016538733201,1
WT_APP,55,-0.008757325377507463,1
WT_APP,56,-0.008490534496064605,1
WT_APP,57,-0.0365103321462812,1
WT_APP,58,-0.02675268337143939,1
WT_APP,59,-0.0013096378982404822,1
WT_APP,60,-0.004712669690729666,1
WT_APP,61,0.0011265788640302346,1
WT_APP,62,-0.0235264612238086,1
WT_APP,63,0.008587342571677222,1
WT_APP,65,0.011474543464076335,1
WT_APP,64,0.003118655105324103,1
WT_APP,66,0.02316785731930559,1
WT_APP,67,-9.836720056524365e-06,1
WT_APP,68,0.01015762904924928,1
WT_APP,69,-0.02572157330421717,1
WT_APP,71,-0.0009303374731493674,1
WT_APP,70,-0.02007956752815804,1
WT_APP,73,0.030368530576216392,1
WT_APP,72,0.01429097262149998,1
WT_APP,74,-0.0026507721158004717,1
WT_APP,75,0.0006351188667092366,1
WT_APP,77,0.009084475254653787,1
WT_APP,76,0.0006946810441041342,1
WT_APP,78,-0.0003805661430855988,1
WT_APP,79,-0.002939172496790635,1
WT_APP,80,-6.406618202364567e-05,1
WT_APP,81,0.005001349943051471,1
WT_APP,83,0.014575351653420861,1
WT_APP,84,0.006582616841757623,1
WT_APP,85,-0.009724707490702304,1
WT_APP,82,0.0002996925411380317,1
WT_APP,86,-0.001983869185167807,1
WT_APP,87,0.023566149131936862,1
WT_APP,88,0.01665556890462371,1
WT_APP,89,0.05930762609445774,1
WT_APP,90,0.0714834343043164,1
WT_APP,91,-0.009671457516934885,1
WT_APP,92,-0.15051557433501414,1
WT_APP,93,0.008587081569685953,1
WT_APP,95,0.0057174529809437755,1
WT_APP,94,0.008036062104268313,1
WT_APP,97,0.010436639665390084,1
WT_APP,96,-0.01803075769572569,1
WT_APP,98,-0.025207887529562788,1
WT_APP,99,0.005971272397864722,1
WT_APP,100,0.005560100236809495,1
WT_APP,101,0.0015546767791238612,1
WT_APP,102,-0.026191838104631333,1
WT_APP,103,-0.017304900176794036,1
WT_APP,105,0.02012005504216022,1
WT_APP,104,0.013862030459869928,1
WT_APP,107,-0.0015019484849732945,1
WT_APP,106,-0.0768261980327227,1
WT_APP,108,-0.008533866713847659,1
WT_APP,109,-0.017920456390175667,1
WT_APP,110,-0.007792827385572773,1
WT_APP,111,-0.0021430098277617307,1
WT_APP,112,-0.01438365979642734,1
WT_APP,114,0.005665334779189208,1
WT_APP,113,0.0008434882323694923,1
WT_APP,115,0.019059271523844304,1
WT_APP,116,-0.003365950718909945,1
WT_APP,117,0.03688821558021774,1
WT_APP,118,-0.02312678682955329,1
WT_APP,119,-0.01586489636868354,1
WT_APP,120,-0.04211583312954538,1
WT_APP,121,-0.02588396216336607,1
WT_APP,122,0.008779426871816891,1
WT_APP,123,-0.0017017854538134557,1
WT_APP,125,0.0006637205760880291,1
WT_APP,124,-0.0012508735691958725,1
WT_APP,126,-0.00341769493753407,1
WT_APP,127,0.0035650843924306106,1
WT_APP,128,-0.021217093605863387,1
WT_APP,129,0.010753477244901362,1
WT_APP,131,0.005684719955962589,1
WT_APP,130,-0.02253779299358202,1
WT_APP,132,0.0004604660265632113,1
WT_APP,135,0.003684857784516146,1
WT_APP,133,0.004828118100566588,1
WT_APP,134,-0.0013242222405649138,1
WT_APP,136,0.0030144231435231907,1
WT_APP,137,-0.018453994625618454,1
WT_APP,138,0.0008435234950520236,1
WT_APP,139,0.00027833909237435595,1
WT_APP,141,0.01489715216915943,1
WT_APP,140,-0.01944311784426821,1
WT_APP,142,0.036564394829146266,1
WT_APP,144,-0.0007737816612638486,1
WT_APP,143,-0.004459362157113599,1
WT_APP,145,-0.00246361640612131,1
WT_APP,147,0.027376214801970573,1
WT_APP,146,-0.0021956790309466483,1
WT_APP,148,-0.008092347186867611,1
WT_APP,149,-0.001389687310331223,1
WT_APP,151,0.0029649314989372267,1
WT_APP,150,-0.014755231057371502,1
WT_APP,154,-0.04579007497169537,1
WT_APP,153,0.017861200882041267,1
WT_APP,155,-0.005028820952493339,1
WT_APP,152,0.000654607523796068,1
WT_APP,156,-0.01158284675799946,1
WT_APP,157,-0.0025966205051099547,1
WT_APP,158,-0.00381310456057055,1
WT_APP,159,-0.0012955198396084604,1
WT_APP,160,0.011742286612216485,1
WT_APP,161,-0.007338888215982493,1
WT_APP,162,0.0034155326724708674,1
WT_APP,163,-0.0009790026453343544,1
WT_APP,164,-0.012712582177186975,1
WT_APP,165,-0.018678190842275892,1
WT_APP,167,0.008840409023752101,1
WT_APP,166,-0.008477505493654619,1
WT_APP,168,-0.01339161297285717,1
WT_APP,169,0.0008191585169438765,1
WT_APP,170,0.001958715049155206,1
WT_APP,171,-0.0015614622006636216,1
WT_APP,172,-0.0014152549646086238,1
WT_APP,174,-0.0010978047450261577,1
WT_APP,173,0.041966399437374534,1
WT_APP,175,-0.00957971189532443,1
WT_APP,176,-0.0004754777929955099,1
WT_APP,177,-0.0341967100729791,1
WT_APP,178,0.054834446711985556,1
WT_APP,179,0.01869937689277257,1
WT_APP,181,0.03781867407688229,1
WT_APP,180,0.033602009332655,1
WT_APP,182,-0.006986446959166507,1
WT_APP,184,0.012289935022230572,1
WT_APP,183,-0.015610205083762648,1
WT_APP,185,0.026660358319074172,1
WT_APP,187,0.023570435282488037,1
WT_APP,186,0.08225257094668265,1
WT_APP,188,0.002099830369679139,1
WT_APP,189,0.030911732710933754,1
WT_APP,191,-0.001328196610347996,1
WT_APP,190,0.0031390998935839445,1
WT_APP,192,0.035508654075977704,1
WT_APP,193,-0.00046018574168312914,1
WT_APP,194,0.016682193358650007,1
WT_APP,195,0.06327136851186799,1
WT_APP,196,0.04298963538313341,1
WT_APP,197,0.015193879747479525,1
WT_APP,198,0.03761271413294031,1
WT_APP,199,0.04840221390872805,1
WT_APP,200,0.018295839764524167,1
WT_APP,202,-1.0315882730839071e-05,1
WT_APP,201,-0.026713236620193294,1
WT_APP,203,-0.0011096994320736592,1
WT_APP,204,-0.018815678377449716,1
WT_APP,205,-0.00668502564567325,1
WT_APP,206,0.06912966823289685,1
WT_APP,207,0.00621200284306805,1
WT_APP,208,-0.02896751849675693,1
WT_APP,209,-0.055277791879286546,1
WT_APP,210,-0.0029709179322413458,1
WT_APP,212,-0.04086177646117341,1
WT_APP,211,0.07587138754204288,1
WT_APP,213,0.001283367280489939,1
WT_APP,214,-0.008236897933990408,1
WT_APP,216,-0.0001401079568488915,1
WT_APP,215,-0.0001820013925812461,1
WT_APP,217,-0.00890192548233525,1
WT_APP,218,0.006009716461054713,1
WT_APP,219,0.004285768163161689,1
WT_APP,220,-0.006883256947486353,1
WT_APP,221,-0.0008037869864452275,1
WT_APP,224,0.002313782677878847,1
WT_APP,223,0.0039583765137849196,1
WT_APP,222,0.008687363124766086,1
WT_APP,226,-0.018078740384003686,1
WT_APP,225,0.019127899568679354,1
WT_APP,227,0.0071871979919675725,1
WT_APP,228,-0.049429489713646566,1
WT_APP,229,0.0017564796462936358,1
WT_APP,230,-0.02178036522712851,1
WT_APP,231,-0.008758631788307318,1
WT_APP,232,0.003092846887248926,1
WT_APP,233,-0.005969022119932596,1
WT_APP,234,-0.010224626607407979,1
WT_APP,235,-0.0006822405549935208,1
WT_APP,237,0.0012453187579501332,1
WT_APP,236,0.0010283762738613077,1
WT_APP,238,0.004900854327710277,1
WT_APP,239,0.012216455231833232,1
WT_APP,240,-0.0035362144286325407,1
WT_APP,241,-0.0610817296874309,1
WT_APP,242,-0.08252357356786968,1
WT_APP,243,0.024828586040868742,1
WT_APP,244,0.024629648823111753,1
WT_APP,245,-0.022855734646545986,1
WT_APP,247,-0.013626363394795395,1
WT_APP,246,0.004307125852164533,1
WT_APP,248,0.0177965906757828,1
WT_APP,249,-0.008892373244447764,1
WT_APP,250,0.005953620085217441,1
WT_APP,251,0.00047393198914733357,1
WT_APP,252,-0.0053559540728237145,1
WT_APP,253,-0.003721548096368554,1
WT_APP,254,-0.0205966007362618,1
WT_APP,255,0.02001082833827987,1
WT_APP,257,-0.08494334159917902,1
WT_APP,256,0.0012931322094224156,1
WT_APP,258,-0.01787456138155415,1
WT_APP,259,0.0327399281357923,1
WT_APP,260,0.02288346494841826,1
WT_APP,262,0.02023535484286965,1
WT_APP,261,0.03720880359561342,1
WT_APP,263,-0.01843932883765985,1
WT_APP,264,-0.008721818667299994,1
WT_APP,265,0.006101500190188473,1
WT_APP,266,-0.019534941014544577,1
WT_APP,267,0.020868063240847452,1
WT_APP,268,-0.03580220141937658,1
WT_APP,269,-0.0010438517250148413,1
WT_APP,270,0.008513536707404384,1
WT_APP,271,-0.014379165500352703,1
WT_APP,273,-0.010841983553194504,1
WT_APP,274,-0.0029961736025004874,1
WT_APP,272,-0.0022322404932873558,1
WT_APP,275,0.03480369231859684,1
WT_APP,277,-0.002547455542546989,1
WT_APP,276,0.03141472653750676,1
WT_APP,278,-0.03384125056091238,1
WT_APP,279,0.0003657307190471704,1
WT_APP,280,0.008548369979405928,1
WT_APP,281,0.010970319792501654,1
WT_APP,283,-0.040250455101873604,1
WT_APP,282,0.059105890894733816,1
WT_APP,285,0.00040860735618776235,1
WT_APP,284,0.0022594333378033377,1
WT_APP,286,-0.05688811764137074,1
WT_APP,287,-0.06084144107709792,1
WT_APP,288,-0.026669147792241395,1
WT_APP,289,-0.014276940089281008,1
WT_APP,290,0.012693887259937116,1
WT_APP,291,0.017088313266479825,1
WT_APP,292,0.001232365279006946,1
WT_APP,294,0.03696508758675782,1
WT_APP,295,-0.003837764609753938,1
WT_APP,293,0.06976028605024696,1
WT_APP,296,0.023057277025880236,1
WT_APP,297,0.016781376350448497,1
WT_APP,299,-0.023716267789966907,1
WT_APP,298,-0.0032158396206003765,1
a7_KO,0,0.21237261641811442,1
a7_KO,1,-0.047213523545986305,1
a7_KO,3,0.21089128157771056,1
a7_KO,2,0.03989668088634595,1
a7_KO,4,-0.01056884507483534,1
a7_KO,5,-0.050292375026282504,1
a7_KO,7,0.031109285941185207,1
a7_KO,6,-0.25084520882294853,1
a7_KO,8,0.014456511786499659,1
a7_KO,9,-0.001047658654751162,1
a7_KO,10,-0.01756920177019523,1
a7_KO,11,0.03542590468524198,1
a7_KO,13,-0.00820475913038647,1
a7_KO,12,0.015264558676591941,1
a7_KO,15,0.08888240413153309,1
a7_KO,14,-0.005456443211410577,1
a7_KO,16,0.011854582230204759,1
a7_KO,17,0.03480226633733729,1
a7_KO,18,-0.029367544599166136,1
a7_KO,19,-0.016881037442794147,1
a7_KO,20,0.026564101288300116,1
a7_KO,21,-0.1087920339761866,1
a7_KO,22,-0.11888956513286532,1
a7_KO,23,0.1887405196636982,1
a7_KO,24,-0.05254162095955603,1
a7_KO,26,-0.008023157689401308,1
a7_KO,25,0.07846942133779565,1
a7_KO,27,0.030886055172105218,1
a7_KO,28,0.006079711671263476,1
a7_KO,29,0.040710208873571116,1
a7_KO,30,0.23040603425474004,1
a7_KO,31,-0.0659085989233297,1
a7_KO,33,-0.2718692478828337,1
a7_KO,32,0.0465395212260455,1
a7_KO,34,-0.03367993975105265,1
