condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,0,191664963,181.40625,nan,nan,0.006012951723449276,5000.0,10.0,0,1,1,0.03452513525816619,0.04377636454617479,nan,nan
WT,1,1662057957,181.40625,nan,nan,-0.006544879047314684,5000.0,10.0,0,1,1,0.03367900318606074,0.041932712359183846,nan,nan
WT,2,1405681631,181.40625,nan,nan,0.0007605868066654835,5000.0,10.0,0,1,1,0.03704384216978134,0.046550498189878706,nan,nan
WT,3,942484272,181.40625,nan,nan,-0.012292404468439537,5000.0,10.0,0,1,1,0.03496287325191933,0.043718943881921345,nan,nan
WT,4,929893137,181.40625,nan,nan,-0.012021129744363588,5000.0,10.0,0,1,1,0.03754771287820095,0.04574128925325976,nan,nan
WT,5,1843824992,181.40625,nan,nan,-0.00712392596347356,5000.0,10.0,0,1,1,0.03840385484404725,0.049061097958945164,nan,nan
WT,6,184566854,181.40625,nan,nan,0.0064492886356581946,5000.0,10.0,0,1,1,0.03839738095950253,0.04874678948962046,nan,nan
WT,7,1497586438,181.40625,nan,nan,0.015339704795935516,5000.0,10.0,0,1,1,0.03652490620851414,0.04590030282792081,nan,nan
WT,8,432652533,181.40625,nan,nan,0.0024865321711432108,5000.0,10.0,0,1,1,0.03575837917541385,0.04433983352086607,nan,nan
WT,9,202244314,181.40625,nan,nan,0.0075716465439734,5000.0,10.0,0,1,1,0.03564149003004925,0.0456800611392611,nan,nan
WT,10,1130604997,181.40625,nan,nan,0.009145692744962658,5000.0,10.0,0,1,1,0.03393654919945578,0.0444003151705377,nan,nan
WT,11,2095133045,181.40625,nan,nan,0.0008322731701969492,5000.0,10.0,0,1,1,0.036122577922818776,0.04526591438369241,nan,nan
WT,12,1580016183,181.40625,nan,nan,-0.014870340950113333,5000.0,10.0,0,1,1,0.03360914074887699,0.039650373861757585,nan,nan
WT,13,1634535062,181.40625,nan,nan,0.0008134313472528676,5000.0,10.0,0,1,1,0.03462097852139479,0.043839073683126326,nan,nan
WT,14,1540770719,181.40625,nan,nan,0.0005424114507726507,5000.0,10.0,0,1,1,0.03281450027691323,0.04122868638073737,nan,nan
WT,15,1688060240,181.40625,nan,nan,-0.0032622864074247993,5000.0,10.0,0,1,1,0.03979104254341381,0.04879924431134592,nan,nan
WT,16,1102145672,181.40625,nan,nan,0.008585282369553483,5000.0,10.0,0,1,1,0.036604608324081904,0.046007850101985215,nan,nan
WT,17,275121930,181.40625,nan,nan,-0.0016793363521730067,5000.0,10.0,0,1,1,0.033601168393065935,0.04115779938387453,nan,nan
WT,18,1803345590,181.40625,nan,nan,-0.011344749177200082,5000.0,10.0,0,1,1,0.037526866458452275,0.0456463361487929,nan,nan
WT,19,967196436,181.40625,nan,nan,-0.007752850224957103,5000.0,10.0,0,1,1,0.03746626754375788,0.04579403562845021,nan,nan
WT,20,1074497555,181.40625,nan,nan,-0.0052524094525166235,5000.0,10.0,0,1,1,0.040141432596305274,0.04987048455773483,nan,nan
WT,21,796282693,181.40625,nan,nan,0.006456320902686475,5000.0,10.0,0,1,1,0.0387616807443422,0.04774868961602525,nan,nan
WT,22,392022359,181.40625,nan,nan,0.00702748857963203,5000.0,10.0,0,1,1,0.03793494196694586,0.04745043789151784,nan,nan
WT,23,1990212658,181.40625,nan,nan,0.01786552472444281,5000.0,10.0,0,1,1,0.039020081676172165,0.04449345681236787,nan,nan
WT,24,1678403330,181.40625,nan,nan,0.001273754368184714,5000.0,10.0,0,1,1,0.03712691129662524,0.046798274806073493,nan,nan
WT,25,1382689815,181.40625,nan,nan,-0.007086849123609538,5000.0,10.0,0,1,1,0.03902008013441034,0.047652400173610714,nan,nan
WT,26,864178266,181.40625,nan,nan,-0.001402671357298828,5000.0,10.0,0,1,1,0.03470536289213881,0.04368281424981568,nan,nan
WT,27,1766867109,181.40625,nan,nan,0.005476272007091079,5000.0,10.0,0,1,1,0.032461616897091296,0.04111365501931648,nan,nan
WT,28,1171300112,181.40625,nan,nan,0.00594004930040507,5000.0,10.0,0,1,1,0.03170495488271196,0.04046196934986881,nan,nan
WT,29,952224740,181.40625,nan,nan,2.8440120247783128e-05,5000.0,10.0,0,1,1,0.035439640371744435,0.04415048646667457,nan,nan
WT,30,967354524,181.40625,nan,nan,-0.004277712114039175,5000.0,10.0,0,1,1,0.03500306967872964,0.04337813252612465,nan,nan
WT,31,487991438,181.40625,nan,nan,0.0029291404207992455,5000.0,10.0,0,1,1,0.03173825563596183,0.04033501343963762,nan,nan
WT,32,197860368,181.40625,nan,nan,-0.011605311122177641,5000.0,10.0,0,1,1,0.03572932873533615,0.04391921309863203,nan,nan
WT,33,1190961760,181.40625,nan,nan,-0.016301141737302,5000.0,10.0,0,1,1,0.04058795977689267,0.04807858125571461,nan,nan
WT,34,1906728918,181.40625,nan,nan,-0.00829938719616794,5000.0,10.0,0,1,1,0.03737380976217396,0.04649749662302895,nan,nan
WT,35,137046513,181.40625,nan,nan,0.00884922192810512,5000.0,10.0,0,1,1,0.03361816397038371,0.04188400914206961,nan,nan
WT,36,1843166518,181.40625,nan,nan,-0.0018692489070813918,5000.0,10.0,0,1,1,0.03313303453423018,0.042040809092507445,nan,nan
WT,37,1777324407,181.40625,nan,nan,-0.007179618439822502,5000.0,10.0,0,1,1,0.03395896840526237,0.04174614559504735,nan,nan
WT,38,594336917,181.40625,nan,nan,-0.0016460248834173925,5000.0,10.0,0,1,1,0.03466522062997307,0.04405976977314316,nan,nan
WT,39,1356488967,181.40625,nan,nan,0.0006999918140928952,5000.0,10.0,0,1,1,0.03512542075751067,0.04524136338877092,nan,nan
WT,40,354826746,181.40625,nan,nan,-0.004862796436267851,5000.0,10.0,0,1,1,0.037232863370877854,0.047421812702889324,nan,nan
WT,41,1627981024,181.40625,nan,nan,-0.0030156670023314485,5000.0,10.0,0,1,1,0.0374189426174358,0.04634830307582155,nan,nan
WT,42,1504361614,181.40625,nan,nan,0.003921404513529282,5000.0,10.0,0,1,1,0.036708987418922354,0.04642783454116816,nan,nan
WT,43,761338718,181.40625,nan,nan,0.010809215496179525,5000.0,10.0,0,1,1,0.035584061136918796,0.04436263051251782,nan,nan
WT,44,145857092,181.40625,nan,nan,0.0028974037749916553,5000.0,10.0,0,1,1,0.03881427573795346,0.05056714538921527,nan,nan
WT,45,2084558133,181.40625,nan,nan,-0.001381529879654533,5000.0,10.0,0,1,1,0.035356747787843375,0.044150912499566784,nan,nan
WT,46,957106589,181.40625,nan,nan,-0.010894924272661493,5000.0,10.0,0,1,1,0.03542156063709285,0.04472631324234464,nan,nan
WT,47,1917963002,181.40625,nan,nan,-0.0053204379681979505,5000.0,10.0,0,1,1,0.03657160176499189,0.04515312807061267,nan,nan
WT,48,1455819991,181.40625,nan,nan,-0.007162147553145825,5000.0,10.0,0,1,1,0.033249532966414336,0.04143457230229808,nan,nan
WT,49,1671565830,181.40625,nan,nan,-0.005134231631528704,5000.0,10.0,0,1,1,0.032863171674691875,0.04205934079137123,nan,nan
WT,50,1631871623,181.40625,nan,nan,0.004732927898441158,5000.0,10.0,0,1,1,0.03449111920921027,0.04237186947521077,nan,nan
WT,51,417983441,181.40625,nan,nan,-0.0005755792238128426,5000.0,10.0,0,1,1,0.03550347968258628,0.04476850874192617,nan,nan
WT,52,781482251,181.40625,nan,nan,0.005344086931378284,5000.0,10.0,0,1,1,0.03533381243641748,0.04401763994995858,nan,nan
WT,53,1002275723,181.40625,nan,nan,-0.0139158378685905,5000.0,10.0,0,1,1,0.03747889341031412,0.04577761587263262,nan,nan
WT,54,1068999196,181.40625,nan,nan,-0.004724724602284131,5000.0,10.0,0,1,1,0.03370275342476526,0.04224701419454782,nan,nan
WT,55,94067870,181.40625,nan,nan,0.00028042995817250305,5000.0,10.0,0,1,1,0.03652354779909049,0.04590447134740724,nan,nan
WT,56,1173749071,181.40625,nan,nan,0.013230004425375055,5000.0,10.0,0,1,1,0.03901227999297516,0.047372505230133956,nan,nan
WT,57,331334160,181.40625,nan,nan,-2.5124748884317662e-05,5000.0,10.0,0,1,1,0.03828924405479965,0.04674502998256162,nan,nan
WT,58,1596387604,181.40625,nan,nan,0.0031645388152282943,5000.0,10.0,0,1,1,0.036557062334755336,0.04685155835807332,nan,nan
WT,59,1466836456,181.40625,nan,nan,0.0008806563341747891,5000.0,10.0,0,1,1,0.03538383244301271,0.045122566092032794,nan,nan
WT,60,1981113449,181.40625,nan,nan,0.006454184764923056,5000.0,10.0,0,1,1,0.036463148639632584,0.04618962843877391,nan,nan
WT,61,1599364550,181.40625,nan,nan,-0.012197544015703636,5000.0,10.0,0,1,1,0.03495561325112875,0.0424032193265188,nan,nan
WT,62,787359109,181.40625,nan,nan,0.009514134764217936,5000.0,10.0,0,1,1,0.03504015308835051,0.04250913482718372,nan,nan
WT,63,2077711328,181.40625,nan,nan,0.011560176762960447,5000.0,10.0,0,1,1,0.032420409280656814,0.03981281335465625,nan,nan
WT,64,882294416,181.40625,nan,nan,7.027372172042288e-05,5000.0,10.0,0,1,1,0.03786448465671003,0.047098112571100456,nan,nan
WT,65,699704628,181.40625,nan,nan,0.004148889432158957,5000.0,10.0,0,1,1,0.03223154747000273,0.03938355833109463,nan,nan
WT,66,1944623248,181.40625,nan,nan,-0.00047821786784778085,5000.0,10.0,0,1,1,0.03706739750995848,0.046414341797746624,nan,nan
WT,67,795556160,181.40625,nan,nan,0.0022224462920654563,5000.0,10.0,0,1,1,0.036032289286938315,0.04726795567427091,nan,nan
WT,68,163945743,181.40625,nan,nan,0.004299186053903157,5000.0,10.0,0,1,1,0.03815998976828006,0.04679997871075156,nan,nan
WT,69,1008363426,181.40625,nan,nan,-0.005420284607019697,5000.0,10.0,0,1,1,0.03748411370103774,0.04693057313985276,nan,nan
WT,70,1708709735,181.40625,nan,nan,-0.0004300581201163787,5000.0,10.0,0,1,1,0.03431680617474267,0.044009763347968946,nan,nan
WT,71,406886644,181.40625,nan,nan,0.0062483708477357,5000.0,10.0,0,1,1,0.034423254408946946,0.04267365616108468,nan,nan
WT,72,994157306,181.40625,nan,nan,0.0072892940144361675,5000.0,10.0,0,1,1,0.03476456387159633,0.04259556366247285,nan,nan
WT,73,279004307,181.40625,nan,nan,-0.0026312340030374888,5000.0,10.0,0,1,1,0.029962836101378038,0.03868733480632653,nan,nan
WT,74,1474200731,181.40625,nan,nan,0.012022083599485795,5000.0,10.0,0,1,1,0.03505831292098839,0.041822110425086725,nan,nan
WT,75,1021568549,181.40625,nan,nan,0.007331615447105503,5000.0,10.0,0,1,1,0.03425008471764817,0.04159429296485932,nan,nan
WT,76,709091226,181.40625,nan,nan,-0.007736141153045157,5000.0,10.0,0,1,1,0.03749087184239839,0.04570057838923766,nan,nan
WT,77,487284116,181.40625,nan,nan,0.009175042244418318,5000.0,10.0,0,1,1,0.03550466902645317,0.04425326475978024,nan,nan
WT,78,1212254290,181.40625,nan,nan,0.016395088636881643,5000.0,10.0,0,1,1,0.039366073680639144,0.046955914265757764,nan,nan
WT,79,1438414599,181.40625,nan,nan,-0.008300398737975214,5000.0,10.0,0,1,1,0.034002381058663225,0.04335335192028275,nan,nan
WT,80,2019291964,181.40625,nan,nan,0.001449375868943425,5000.0,10.0,0,1,1,0.03820428313675641,0.047545198547707536,nan,nan
WT,81,938776596,181.40625,nan,nan,0.00986272315025871,5000.0,10.0,0,1,1,0.041321739279888976,0.050310402790108705,nan,nan
WT,82,345075200,181.40625,nan,nan,-0.002686554745565497,5000.0,10.0,0,1,1,0.035849652500710746,0.04620417775100291,nan,nan
WT,83,1788162809,181.40625,nan,nan,0.0027054097902092845,5000.0,10.0,0,1,1,0.03797776470169177,0.047552737602320934,nan,nan
WT,84,1352408538,181.40625,nan,nan,0.0004087205920856818,5000.0,10.0,0,1,1,0.03265759600641333,0.0414616609263993,nan,nan
WT,85,1503807854,181.40625,nan,nan,0.005859396151447016,5000.0,10.0,0,1,1,0.037783684024787996,0.04496045718358045,nan,nan
WT,86,208792607,181.40625,nan,nan,0.006564300161785236,5000.0,10.0,0,1,1,0.034712496070283316,0.045321592013309896,nan,nan
WT,87,670802254,181.40625,nan,nan,-0.013476792179970429,5000.0,10.0,0,1,1,0.03602612841584117,0.04286759930520929,nan,nan
WT,88,1648932249,181.40625,nan,nan,0.00390298913346447,5000.0,10.0,0,1,1,0.037831900935601966,0.04803502651686512,nan,nan
WT,89,1787264313,181.40625,nan,nan,-0.0015349111312671629,5000.0,10.0,0,1,1,0.0362844608071003,0.04454618236992732,nan,nan
WT,90,934620676,181.40625,nan,nan,0.008729559459056348,5000.0,10.0,0,1,1,0.039691805569829756,0.04910832156470873,nan,nan
WT,91,1728218297,181.40625,nan,nan,0.003330073626031892,5000.0,10.0,0,1,1,0.03341250923575677,0.04147105256133497,nan,nan
WT,92,1807519524,181.40625,nan,nan,0.008593466852368146,5000.0,10.0,0,1,1,0.03638953029873539,0.04561294733336543,nan,nan
WT,93,832103482,181.40625,nan,nan,0.01697729371971904,5000.0,10.0,0,1,1,0.038832542096549245,0.0465676744909315,nan,nan
WT,94,1928628490,181.40625,nan,nan,0.003339626589737342,5000.0,10.0,0,1,1,0.03565861727649206,0.04421470317868921,nan,nan
WT,95,619179887,181.40625,nan,nan,0.0010839860421911584,5000.0,10.0,0,1,1,0.03455046978911743,0.04419912520637186,nan,nan
WT,96,514446424,181.40625,nan,nan,-0.0005005592364513141,5000.0,10.0,0,1,1,0.036363936984725106,0.04560139435134948,nan,nan
WT,97,1465647933,181.40625,nan,nan,0.002519204462631073,5000.0,10.0,0,1,1,0.03323054415158653,0.04246074004112748,nan,nan
WT,98,1367435607,181.40625,nan,nan,-0.00023425772265085496,5000.0,10.0,0,1,1,0.03770199439267978,0.045817978390374874,nan,nan
WT,99,300116172,181.40625,nan,nan,0.0006718671946415047,5000.0,10.0,0,1,1,0.03437011469279801,0.04420036001199114,nan,nan
WT,100,1788288545,181.40625,nan,nan,0.009309373198345522,5000.0,10.0,0,1,1,0.040121956597864196,0.04862516781056021,nan,nan
WT,101,429299595,181.40625,nan,nan,-0.0001631388824958389,5000.0,10.0,0,1,1,0.03831908969335648,0.04838577406721372,nan,nan
WT,102,1728507682,181.40625,nan,nan,0.019654216804972754,5000.0,10.0,0,1,1,0.035595161879947455,0.040382786036698926,nan,nan
WT,103,15810353,181.40625,nan,nan,0.00508684712917156,5000.0,10.0,0,1,1,0.03631471392114693,0.04545332131298435,nan,nan
WT,104,1711206423,181.40625,nan,nan,0.006051822335120694,5000.0,10.0,0,1,1,0.03518550949425882,0.043497224380210316,nan,nan
WT,105,1689907231,181.40625,nan,nan,0.007045961240611174,5000.0,10.0,0,1,1,0.02917321076115198,0.03589318207361114,nan,nan
WT,106,1675819612,181.40625,nan,nan,0.009127880217616716,5000.0,10.0,0,1,1,0.03835364789497252,0.04559904922374835,nan,nan
WT,107,1427756341,181.40625,nan,nan,0.011757732355308755,5000.0,10.0,0,1,1,0.033970249175731125,0.042464705808268416,nan,nan
WT,108,1012682731,181.40625,nan,nan,0.0072921786878717264,5000.0,10.0,0,1,1,0.037190585600731525,0.04602589914734556,nan,nan
WT,109,1514331118,181.40625,nan,nan,0.006919770995041531,5000.0,10.0,0,1,1,0.03524273379992092,0.044042834953480645,nan,nan
WT,110,595114158,181.40625,nan,nan,0.009696087910280255,5000.0,10.0,0,1,1,0.036214116009992255,0.04389922044877075,nan,nan
WT,111,1676602826,181.40625,nan,nan,0.009325815418560474,5000.0,10.0,0,1,1,0.03378790880417634,0.04198815893227899,nan,nan
WT,112,1193242761,181.40625,nan,nan,-0.007949414370484824,5000.0,10.0,0,1,1,0.03403990537613916,0.043342074597019734,nan,nan
WT,113,985514123,181.40625,nan,nan,0.01304725754992185,5000.0,10.0,0,1,1,0.03383571173091897,0.041077793237581,nan,nan
WT,114,1085781155,181.40625,nan,nan,0.011084138537538523,5000.0,10.0,0,1,1,0.033343301285285724,0.04167721144038059,nan,nan
WT,115,1221362417,181.40625,nan,nan,-0.005485098093986138,5000.0,10.0,0,1,1,0.03470454414515638,0.04325536829920439,nan,nan
WT,116,80020205,181.40625,nan,nan,0.0061675343347630685,5000.0,10.0,0,1,1,0.03613400555230657,0.047838003891835804,nan,nan
WT,117,300211767,181.40625,nan,nan,-0.0021467925992129807,5000.0,10.0,0,1,1,0.03792031645528763,0.04655529537698455,nan,nan
WT,118,527166790,181.40625,nan,nan,0.01629316956104613,5000.0,10.0,0,1,1,0.03593047785093737,0.04354020700049861,nan,nan
WT,119,245951459,181.40625,nan,nan,0.003860630851352322,5000.0,10.0,0,1,1,0.03536344753922995,0.04504825172140495,nan,nan
WT,120,944062962,181.40625,nan,nan,0.003625331012990977,5000.0,10.0,0,1,1,0.03640553902851918,0.045283729002617,nan,nan
WT,121,1435384429,181.40625,nan,nan,0.009047780995710589,5000.0,10.0,0,1,1,0.03574280665689159,0.04283704506638458,nan,nan
WT,122,1405375274,181.40625,nan,nan,0.002238299455154156,5000.0,10.0,0,1,1,0.037737664386494424,0.04767630638560755,nan,nan
WT,123,1011671398,181.40625,nan,nan,0.0040227287978861215,5000.0,10.0,0,1,1,0.03454937318826339,0.043327122150826784,nan,nan
WT,124,1836270333,181.40625,nan,nan,-0.006179062370481622,5000.0,10.0,0,1,1,0.033437591102518295,0.0414715629521436,nan,nan
WT,125,1213835294,181.40625,nan,nan,-0.0001363282175951286,5000.0,10.0,0,1,1,0.03962451049951266,0.04903658607590595,nan,nan
WT,126,170075129,181.40625,nan,nan,0.004981561997786318,5000.0,10.0,0,1,1,0.03204581174948483,0.04141577712739051,nan,nan
WT,127,1642822536,181.40625,nan,nan,-0.0022213890484489712,5000.0,10.0,0,1,1,0.03341294728116621,0.04328645311389263,nan,nan
WT,128,1233945442,181.40625,nan,nan,0.004439738087879871,5000.0,10.0,0,1,1,0.032556845522226464,0.04120669354549986,nan,nan
WT,129,1363047212,181.40625,nan,nan,-0.005345770401126991,5000.0,10.0,0,1,1,0.03000274577110851,0.038616260565897516,nan,nan
WT,130,1214129970,181.40625,nan,nan,-0.002621420585068078,5000.0,10.0,0,1,1,0.037542793860737604,0.04831429516572593,nan,nan
WT,131,1188802709,181.40625,nan,nan,-0.0005011027153517233,5000.0,10.0,0,1,1,0.035643617105625545,0.04542060208442761,nan,nan
WT,132,194489917,181.40625,nan,nan,0.010741031542807441,5000.0,10.0,0,1,1,0.04123645759667835,0.04960824861151275,nan,nan
